vin,price,condition,fuel,size,type,odometer,state,lat,long
WMWZC3C59DWP23286,7500,excellent,gas,sub-compact,hatchback,140582.0,fl,27.3688,-82.5268
JTJGF10U120124946,2950,good,gas,full-size,SUV,200000.0,fl,27.9004,-82.7152
1G1AL55F977122520,4995,excellent,gas,compact,sedan,116242.0,or,45.513999999999996,-122.579
1GDUGEB40A1151406,22995,good,gas,full-size,van,122686.0,fl,28.8164,-81.3314
WBADD6325VBW01385,2995,excellent,gas,mid-size,sedan,167221.0,or,45.513999999999996,-122.579
1G8AJ54F53Z203523,1195,excellent,gas,compact,sedan,238570.0,or,44.8725,-123.18700000000001
2HKRM4H72DH633371,16995,like new,gas,compact,SUV,82831.0,or,45.5249,-122.656
1VWAP7A31DC019918,7995,good,gas,mid-size,sedan,99942.0,or,45.5249,-122.656
4S4BSANC2H3233881,25995,like new,gas,mid-size,SUV,35972.0,or,45.5249,-122.656
2G1FA1E32D9129023,13900,excellent,gas,compact,coupe,0.0,fl,27.4813,-82.5719
3LNDL2L38BR773565,8995,excellent,hybrid,full-size,sedan,101000.0,wa,48.748999999999995,-122.48899999999999
19UUA8F20CA005611,10900,excellent,gas,mid-size,sedan,94310.0,fl,27.4813,-82.5719
1G8AJ55FX7Z208608,3500,good,gas,mid-size,sedan,127000.0,wa,48.943000000000005,-122.726
1C3CCCAB9FN657871,11500,excellent,gas,mid-size,sedan,78462.0,fl,27.4813,-82.5719
19XFA1F6XAE033329,8925,excellent,gas,compact,sedan,97977.0,ky,38.1596,-85.6977
1GKKRRKD3EJ337156,13925,excellent,gas,full-size,SUV,95650.0,ky,38.1596,-85.6977
1FMJK2A57DEF24559,16925,excellent,gas,full-size,wagon,138402.0,ky,38.1596,-85.6977
2LMDJ8JC2ABJ31940,10995,excellent,gas,mid-size,wagon,115214.0,ky,38.1596,-85.6977
3GYFNCE36DS589385,15750,excellent,gas,compact,wagon,81371.0,ky,38.1596,-85.6977
1FM5K7D84DGA10449,13990,excellent,gas,full-size,SUV,115293.0,ky,38.1596,-85.6977
WAUBFAFL2DN045090,13925,excellent,gas,mid-size,sedan,76575.0,ky,38.1596,-85.6977
3N1CN7AP3JL822740,10925,excellent,gas,compact,sedan,38737.0,ky,38.1596,-85.6977
3VWFP7AT4CM640363,9980,good,gas,compact,hatchback,80624.0,oh,40.0701,-80.7654
5NPEC46C89H4E8502,3995,excellent,gas,mid-size,sedan,209062.0,wi,44.6447,-88.0923
1FTEX1CWXAFD75514,6980,good,gas,full-size,truck,185419.0,oh,40.0701,-80.7654
5FNYF4H53FB067646,12980,good,gas,full-size,SUV,189550.0,oh,40.0701,-80.7654
KMHEC4A40CA044161,10995,like new,hybrid,full-size,sedan,69669.0,fl,27.2693,-82.4816
1FM5K7D81HGC12736,25999,excellent,gas,full-size,SUV,46215.0,wi,44.5204,-88.0665
1FTNE1EWXEDA59440,15995,like new,gas,full-size,van,84472.0,fl,27.2693,-82.4818
1GNDT13S722443868,3650,good,gas,mid-size,SUV,165328.0,wi,44.2763,-88.478
1GKKNTLS3HZ234752,26995,excellent,gas,full-size,SUV,39751.0,wi,44.5204,-88.0665
WVGBV7AX0GW578746,0,excellent,gas,compact,SUV,32351.0,wi,44.4737,-88.0631
1FTNE24W88DB41405,8977,good,gas,full-size,van,157794.0,fl,27.8748,-82.7871
19XFB2F55CE087599,11995,excellent,gas,compact,sedan,70000.0,fl,27.2866,-82.477
JTHBN36F255005524,7998,excellent,gas,full-size,sedan,165282.0,fl,27.2889,-80.298
1FTEW1EP8HKD88918,31668,excellent,gas,mid-size,truck,68192.0,wi,44.5204,-88.0665
2FMPK4J89HBB87538,26347,excellent,gas,mid-size,SUV,20237.0,wi,44.5204,-88.0665
1G6DM577340178564,4995,like new,gas,full-size,sedan,137000.0,fl,27.2866,-82.477
1GCRCPEC2FZ240262,20990,excellent,gas,full-size,pickup,123080.0,fl,28.026999999999997,-82.4599
1FTNE1EW6CDB08615,14299,excellent,gas,full-size,van,115964.0,fl,27.2889,-80.298
1GNDS13S762290286,5000,good,gas,full-size,SUV,125804.0,fl,26.811999999999998,-80.1015
1GYS4KKJ4LR120666,79989,like new,gas,full-size,SUV,3345.0,fl,27.2889,-80.298
1FTEW1C86HFB23225,29981,like new,gas,full-size,truck,30024.0,fl,27.2889,-80.298
1FTEW1E53LFA27211,41900,excellent,gas,full-size,pickup,13596.0,wi,44.2273,-88.4679
5FNRL38635B021877,5750,excellent,gas,full-size,van,142855.0,ky,38.1596,-85.6977
1GCES14P14B111910,18498,excellent,gas,mid-size,truck,82179.0,fl,27.2889,-80.298
1G6ET12951B101607,6995,excellent,gas,mid-size,coupe,72890.0,ky,38.1596,-85.6977
2GKALSEK8D6287848,9750,excellent,gas,full-size,SUV,124619.0,ky,38.1596,-85.6977
1GNKRGED5BJ308322,9750,excellent,gas,full-size,wagon,110340.0,ky,38.1596,-85.6977
1GCRKSE30BZ259540,18750,excellent,gas,full-size,truck,87030.0,ky,38.1596,-85.6977
5TEGN92N52Z143090,10745,excellent,gas,full-size,truck,160856.0,ky,38.1596,-85.6977
3D7KA28C24G188608,17995,excellent,diesel,full-size,truck,132779.0,ky,38.1596,-85.6977
3D3HA18H45G814758,21000,excellent,gas,full-size,truck,142068.0,fl,27.2889,-80.298
3GCNWAEF1KG258162,26618,excellent,gas,mid-size,truck,5396.0,wi,44.5204,-88.0665
1G4GC5GC1BF260843,11996,excellent,gas,mid-size,sedan,82675.0,wi,44.4737,-88.0631
1FMJK1HT5GEF50015,24949,excellent,gas,full-size,SUV,77129.0,wi,44.5204,-88.0665
1FTSX31F3XEA17547,2500,fair,diesel,full-size,truck,277000.0,oh,40.3142,-82.056
1GCVKREC2HZ297030,34995,excellent,gas,mid-size,truck,65373.0,wi,44.4737,-88.0631
3VW447AU8HM011012,18998,excellent,gas,mid-size,hatchback,85912.0,wi,44.5204,-88.0665
1FA6P8CF0F5425367,0,excellent,gas,sub-compact,coupe,43230.0,ok,34.1971,-97.1606
1GYS3BKJ1LR108798,0,excellent,gas,full-size,SUV,25920.0,ok,34.1971,-97.1606
1GYS4HKJ5LR151685,0,excellent,gas,full-size,SUV,21701.0,ok,34.1971,-97.1606
5TFEY5F10KX250912,0,excellent,gas,mid-size,truck,15234.0,ok,34.1971,-97.1606
1C4NJPBAXFD389796,9900,excellent,gas,full-size,SUV,61834.0,fl,27.1968,-80.2538
5XYKT3A17BG185119,8900,excellent,gas,full-size,SUV,83419.0,fl,27.1968,-80.2538
1HGFA16896L063374,5400,excellent,gas,compact,sedan,144000.0,fl,27.2866,-82.477
5NMSH13E99H258108,7900,excellent,gas,full-size,SUV,101045.0,fl,27.1968,-80.2538
1C6RR7FT8KS533820,0,excellent,gas,mid-size,truck,52480.0,ok,34.1971,-97.1606
1G1FH1R74L0112371,0,excellent,gas,compact,coupe,11923.0,ok,34.1971,-97.1606
1GYS4HKJ3LR118958,0,excellent,gas,full-size,SUV,30917.0,ok,34.1971,-97.1606
1GCUYDED3LZ159477,0,excellent,gas,mid-size,truck,2751.0,ok,34.1971,-97.1606
1GCUYDED7LZ160535,0,excellent,gas,mid-size,truck,2104.0,ok,34.1971,-97.1606
5J6RE4H55BL121571,9900,excellent,gas,full-size,SUV,123555.0,fl,27.1968,-80.2538
1GYS3HKJ1LR117438,0,excellent,gas,full-size,SUV,22247.0,ok,34.1971,-97.1606
3GCUKSEC3JG396111,0,excellent,gas,mid-size,truck,56820.0,ok,34.1971,-97.1606
3GNKBBRA7LS544803,0,excellent,gas,mid-size,SUV,5143.0,ok,34.1971,-97.1606
KL8CA6S93DC553618,7495,excellent,gas,compact,hatchback,37000.0,fl,27.2866,-82.477
3GTEC13C67G535932,0,excellent,gas,mid-size,truck,225243.0,ok,34.1971,-97.1606
1GTW7AFG0K1312901,26499,excellent,gas,full-size,van,11901.0,wi,44.5204,-88.0665
3FADP4BJ0EM120935,6900,excellent,gas,sub-compact,sedan,133941.0,wi,44.4737,-88.0631
55SWF4JB7GU174268,22990,excellent,gas,full-size,sedan,58297.0,fl,28.026999999999997,-82.4599
1FD8W3HT7CEC01821,17800,excellent,diesel,full-size,truck,266538.0,fl,27.3908,-80.3246
WDC0G4JB9HF213597,29990,excellent,gas,full-size,SUV,33100.0,fl,28.026999999999997,-82.4599
5N3ZA0NF8AN901917,11990,excellent,gas,full-size,SUV,129334.0,fl,28.026999999999997,-82.4599
1FT8W4DT4BEB94289,28000,excellent,diesel,full-size,truck,152965.0,fl,27.3908,-80.3246
3GCUKSEC0FG151404,33900,excellent,gas,full-size,truck,94990.0,fl,27.3908,-80.3246
1FMJU1H51CEF46078,11990,excellent,gas,full-size,SUV,141306.0,fl,28.026999999999997,-82.4599
1FTEW1CP8GFC27057,28990,excellent,gas,full-size,pickup,58790.0,fl,28.026999999999997,-82.4599
JT3GP10V4X7054502,4995,excellent,gas,compact,SUV,165000.0,fl,27.2866,-82.477
55SWF4JB9GU166530,0,excellent,gas,compact,sedan,29420.0,ok,34.1971,-97.1606
1ZVBP8CF0E5310658,0,excellent,gas,sub-compact,coupe,91072.0,ok,34.1971,-97.1606
1GYS3KKJ4LR116720,0,excellent,gas,full-size,SUV,27894.0,ok,34.1971,-97.1606
1GCHK29657E601742,0,excellent,diesel,full-size,truck,268261.0,ok,34.1971,-97.1606
1G6DK67V080166100,9995,like new,gas,full-size,sedan,101001.0,fl,27.2866,-82.477
1C6RR6FT5ES320094,0,excellent,gas,full-size,truck,109267.0,fl,27.4813,-82.5719
3FA6P0K9XGR220120,12900,excellent,gas,mid-size,sedan,81330.0,fl,27.4813,-82.5719
1C3CCCCBXFN550289,12900,excellent,gas,mid-size,sedan,36396.0,fl,27.4813,-82.5719
3FA6P0H77GR307317,10900,excellent,gas,mid-size,sedan,81955.0,fl,27.4813,-82.5719
3KPFL4A75HE006707,0,excellent,gas,mid-size,sedan,37288.0,fl,27.4813,-82.5719
JTDBU4EE3C9178316,8950,good,gas,compact,sedan,123945.0,or,44.9582,-123.01799999999999
1HGEM22571L040687,3500,good,gas,compact,coupe,125805.0,fl,27.3908,-80.3246
3D4GG57V39T564589,6900,excellent,gas,full-size,SUV,89383.0,fl,27.1968,-80.2538
1C4RJECG0KC675388,38500,like new,gas,mid-size,SUV,8600.0,fl,27.6972,-80.4416
JM1DE1HZ5B0104918,6995,excellent,gas,sub-compact,hatchback,38000.0,fl,27.1398,-80.2129
2T1BURHE9FC382416,11500,like new,gas,compact,sedan,68000.0,fl,27.3094,-80.345
4T1BF28B82U230045,3500,good,gas,full-size,sedan,119800.0,fl,27.4255,-80.4074
JTDBE30K230167705,4297,excellent,gas,full-size,sedan,229030.0,az,32.7093,-114.491
SALSK2D47BA296510,15988,good,gas,full-size,SUV,112734.0,wa,43.6307,-116.251
1FMPU16576LA66513,8495,excellent,gas,full-size,SUV,138000.0,fl,27.2866,-82.477
1D8HD48P67F532989,6495,excellent,gas,full-size,SUV,135937.0,fl,27.2866,-82.477
1FTNW21P34EB26177,16995,excellent,diesel,full-size,pickup,129682.0,wa,45.4881,-122.58
KNDJT2A65C7459773,6995,excellent,gas,compact,hatchback,157000.0,fl,27.2866,-82.477
1N6BD0CT5AC417601,9995,excellent,gas,mid-size,truck,153000.0,fl,27.2866,-82.477
1GCEC14X65Z262876,8495,excellent,gas,full-size,truck,135000.0,fl,27.2866,-82.477
1HGCG3252XA013793,2850,good,gas,compact,coupe,274432.0,wa,45.885,-118.31
1FTEX1EMXBFB46523,15500,like new,gas,full-size,pickup,135724.0,wi,42.7732,-89.2877
3C6JR7DT6DG515052,15500,excellent,gas,full-size,truck,107539.0,ca,34.2604,-119.242
WAUJGAFD6FN018348,29995,excellent,gas,full-size,sedan,58248.0,wa,44.0223,-121.29899999999999
5J6YH28738L000362,5975,excellent,gas,mid-size,SUV,215087.0,wi,42.7414,-88.0521
1HGEJ6671YL009229,3997,excellent,gas,mid-size,sedan,178281.0,az,32.7093,-114.491
1GKKVPKD1FJ258201,14250,excellent,gas,mid-size,SUV,114500.0,wi,42.6896,-88.039
1FAHP2KT4BG186644,9350,excellent,gas,full-size,sedan,122203.0,ky,38.2213,-85.5493
3N1AB61E99L668443,3300,excellent,gas,compact,sedan,141100.0,ky,38.1492,-85.8199
1FTNF20L23EA70679,2500,good,gas,full-size,pickup,218000.0,ky,38.1402,-85.6202
3C7WRNAL2GG153252,52990,good,diesel,full-size,truck,35182.0,ky,40.4688,-74.2817
3FRXF75U76V336300,16490,good,diesel,full-size,truck,51806.0,ky,40.4688,-74.2817
1FDUF5GY8FEA59670,24990,good,gas,full-size,truck,191762.0,ky,40.4688,-74.2817
1FD0W5HT5EEB65476,28990,good,diesel,full-size,truck,171206.0,ky,40.4688,-74.2817
3C7WDNBL4CG296534,30990,good,diesel,full-size,truck,109523.0,ky,40.4688,-74.2817
3D6WG46A98G218159,15990,good,diesel,full-size,truck,209854.0,ky,40.4688,-74.2817
1GDP7C13X4F505868,27490,good,diesel,full-size,truck,53854.0,ky,40.4688,-74.2817
3FRNF7FK2DV026184,27990,good,diesel,full-size,truck,189199.0,ky,40.4688,-74.2817
3FRXF75W28V647430,17990,good,diesel,full-size,truck,37177.0,ky,40.4688,-74.2817
3D7KS29CX6G140384,15990,good,diesel,full-size,truck,234962.0,ky,40.4688,-74.2817
1FTRF3BTXFEC09482,27990,good,diesel,full-size,truck,53628.0,ky,40.4688,-74.2817
2FMZA51481BB38383,2997,excellent,gas,full-size,mini-van,181065.0,az,32.7093,-114.491
1FDWF36PX6EA16728,12490,good,diesel,full-size,truck,205944.0,ky,40.4688,-74.2817
1GDE4C1G07F416589,27990,good,gas,full-size,truck,66080.0,ky,40.4688,-74.2817
JN1DV6AR3BM451716,10995,excellent,gas,compact,sedan,103493.0,wa,45.4881,-122.58
1GC2CZCG6DZ379858,17990,good,gas,full-size,truck,99748.0,ky,40.4688,-74.2817
1FT7X3A69BEC22072,10990,good,gas,full-size,truck,194698.0,ky,40.4688,-74.2817
YV4940BZ8C1144494,9995,excellent,gas,full-size,wagon,127039.0,ct,41.9099,-72.6029
5TBBT44142S249419,0,excellent,gas,full-size,pickup,172360.0,ct,41.2014,-73.10300000000001
JF1GR89668L823977,19500,excellent,gas,mid-size,hatchback,158000.0,wa,46.2549,-119.35
1GNFK16338R251816,0,excellent,gas,full-size,pickup,178800.0,ct,41.2014,-73.10300000000001
2T1BR32E27C746393,0,excellent,gas,mid-size,sedan,89125.0,ct,41.2014,-73.10300000000001
1GCEK14T8XZ143777,0,fair,gas,full-size,pickup,234848.0,ct,41.2014,-73.10300000000001
WAUF2AFC9DN126424,24995,excellent,gas,full-size,sedan,91386.0,ct,41.9099,-72.6029
1J4GW48S52C145461,4995,good,gas,mid-size,SUV,145000.0,fl,27.2866,-82.477
4T1BF30K12V516031,3500,excellent,gas,compact,sedan,174663.0,wi,42.5537,-88.0496
1NXBU4EE9AZ278250,6400,excellent,gas,compact,sedan,105102.0,wi,42.5537,-88.0496
1NXBR12E9YZ352720,3999,good,gas,compact,sedan,71295.0,wi,42.5538,-88.0494
2G1WB5E32G1180254,9500,excellent,gas,full-size,sedan,76690.0,ia,41.214,-91.5307
2A4RR6DX5AR150548,6900,good,gas,full-size,mini-van,140850.0,wi,42.68899999999999,-88.1133
1G6YX36D885600504,49900,good,gas,mid-size,convertible,16956.0,ia,42.1898,-91.7758
5J6RE4H77AL037414,9900,good,gas,full-size,SUV,134139.0,ia,42.1898,-91.7758
3GTU2VEJ5FG514389,39997,excellent,gas,full-size,pickup,51141.0,ky,40.0446,-86.4697
5XXGR4A63CG053888,9900,excellent,gas,mid-size,sedan,103928.0,fl,27.4813,-82.5719
1N4AL3AP1HC180727,13900,excellent,gas,mid-size,sedan,55454.0,fl,27.4813,-82.5719
1B7HF13Z0YJ120680,5000,good,gas,full-size,truck,192815.0,ga,34.007,-83.4278
5NPEC4AC5BH068815,7900,excellent,gas,mid-size,sedan,110692.0,fl,27.4813,-82.5719
1FM5K8GT1FGA68401,16900,excellent,gas,full-size,SUV,83807.0,ky,35.0054,-80.2829
1FMCU0GD2KUA07436,0,excellent,gas,mid-size,SUV,31843.0,va,37.4998,-77.5348
JN8AT2MT9HW142212,21900,excellent,gas,mid-size,SUV,57645.0,ar,36.1886,-94.1383
2G1105S38J9125725,18499,excellent,other,mid-size,sedan,41418.0,ar,36.1886,-94.1383
1GTN1TEX4CZ339290,7700,like new,gas,full-size,truck,121000.0,oh,41.1017,-81.4561
1GNDT13S852297842,3900,good,gas,mid-size,SUV,139000.0,wi,44.0385,-88.706
KNDJT2A69D7572451,7950,excellent,gas,compact,SUV,104521.0,ky,38.0452,-85.5586
1G2ZG57B584100241,4995,excellent,gas,compact,sedan,79413.0,ct,41.6718,-72.9101
5GAKVCED2BJ306641,10995,excellent,gas,mid-size,SUV,94056.0,ct,41.6718,-72.9101
2C3CDXCT9DH675450,11450,excellent,gas,mid-size,sedan,136532.0,ct,41.6718,-72.9101
1NXBR32E37Z875970,5995,excellent,gas,compact,sedan,132031.0,wa,45.4881,-122.58
3GNBAAFW5BS587516,9995,excellent,gas,mid-size,SUV,76075.0,va,37.4694,-77.5257
3FA6P0LU2KR123893,0,excellent,hybrid,mid-size,sedan,40707.0,va,37.4998,-77.5348
4S3BMBL6XE3023123,10450,excellent,gas,mid-size,sedan,130564.0,ct,41.6718,-72.9101
1FT7W2BT2HEE25959,31400,excellent,diesel,full-size,pickup,154477.0,wi,44.2273,-88.4679
3C6UR5HJ0HG779819,25400,excellent,gas,full-size,pickup,128344.0,wi,44.2273,-88.4679
5GZEV13717J167248,4995,good,gas,full-size,SUV,159000.0,ia,42.0119,-91.635
1GNKRLKD6DJ110168,13900,excellent,gas,mid-size,SUV,132033.0,ar,36.1886,-94.1383
1FMCU59389KB92891,7499,excellent,gas,full-size,SUV,124740.0,ct,41.2014,-73.10300000000001
2T2HK31U69C117855,7995,excellent,gas,mid-size,SUV,205600.0,va,38.4551,-77.5273
2GTEK19B951280961,0,excellent,gas,full-size,pickup,127864.0,ct,41.2014,-73.10300000000001
JM1BM1M30E1172067,13500,excellent,gas,sub-compact,hatchback,87500.0,va,37.5825,-77.5197
5NMSH73E58H145743,5495,good,gas,full-size,SUV,177000.0,ia,42.0119,-91.635
1C6RR7TT0KS646147,0,excellent,gas,mid-size,truck,22837.0,va,37.4998,-77.5348
1FTFW1ET6BFC08868,0,excellent,gas,full-size,pickup,177406.0,ct,41.2014,-73.10300000000001
1G1ZG5E78CF114716,0,excellent,gas,mid-size,sedan,81001.0,va,37.4998,-77.5348
1GTHC24275E240643,11995,good,diesel,full-size,truck,176488.0,va,37.4709,-77.5257
JF2SHABCXDH424891,11390,like new,gas,mid-size,SUV,31335.0,ky,38.0975,-85.3646
1MEFM55S73A624283,2800,excellent,gas,mid-size,sedan,175246.0,ga,33.9923,-83.7251
8G87F314385,7700,excellent,gas,full-size,coupe,49719.0,ar,36.3577,-94.2224
1G6YX36D885600504,49900,good,gas,mid-size,convertible,16956.0,ia,42.1898,-91.7758
JHMFA362X7S002160,3900,good,hybrid,mid-size,sedan,212000.0,va,37.5109,-77.6429
3C3EY55E65T341966,2995,good,gas,compact,convertible,134588.0,va,37.5371,-77.34100000000001
1FT7W2A65GEC84461,24995,excellent,gas,full-size,truck,94867.0,va,37.4709,-77.5257
2C4RDGCG2DR748452,20000,good,gas,mid-size,mini-van,133668.0,va,37.7395,-77.4784
WDBSK71F59F151049,0,excellent,gas,sub-compact,convertible,42930.0,va,37.4998,-77.5348
5XXGT4L37HG157389,1000,like new,gas,mid-size,sedan,28000.0,ct,41.3822,-72.8585
1G1ZD5ST7JF229718,1000,like new,gas,mid-size,sedan,39000.0,ct,41.3822,-72.8585
JTLKE50E481028378,5000,good,gas,mid-size,SUV,189231.0,va,36.2552,-79.9705
WD3PE8CC8B5520645,15996,good,diesel,mid-size,van,236349.0,ky,41.3193,-81.759
1FBNE3BL6EDA97175,2500,excellent,gas,full-size,van,102000.0,ct,41.3822,-72.8585
WD3PF4CC2C5623924,17995,good,diesel,mid-size,van,228159.0,ky,41.3193,-81.759
WD3PE8CC0C5723630,29995,good,diesel,mid-size,van,70349.0,ky,41.3193,-81.759
4T1BE32K45U538965,6900,excellent,gas,full-size,sedan,44234.0,ct,41.6551,-72.7296
5TETX22N16Z213352,7900,excellent,gas,full-size,truck,133990.0,ct,41.6551,-72.7296
1J4RG4GK6AC118145,0,excellent,gas,compact,SUV,115463.0,va,37.4998,-77.5348
5UXFB33572LH38281,4500,fair,gas,mid-size,SUV,102310.0,wa,47.1374,-119.289
5TEGN92N52Z143090,10745,excellent,gas,full-size,truck,160856.0,ky,38.1596,-85.6977
19XFA1F6XAE033329,8750,excellent,gas,compact,sedan,97977.0,ky,38.1596,-85.6977
1GCRKSE30BZ259540,18750,excellent,gas,full-size,truck,87030.0,ky,38.1596,-85.6977
3D7KA28C24G188608,17995,excellent,diesel,full-size,truck,132779.0,ky,38.1596,-85.6977
1FTNW21L13EA76892,19950,excellent,gas,full-size,pickup,100084.0,va,37.4705,-77.5249
1FTFW1EF2BKD58672,21995,excellent,gas,full-size,pickup,92615.0,va,37.4706,-77.5255
5YFBURHE1KP864517,19900,like new,gas,mid-size,sedan,864517.0,ar,36.1886,-94.1383
11102112062064,12500,good,gas,full-size,coupe,78292.0,va,37.4224,-77.6023
1G6YX36D885600504,49900,good,gas,mid-size,convertible,16956.0,ia,42.1898,-91.7758
1GCWGFCF3F1279312,15995,good,gas,full-size,van,103651.0,va,37.471,-77.5255
1GTHC24275E240643,11995,good,diesel,full-size,truck,176488.0,va,37.4709,-77.5257
1FT7W2A65GEC84461,24995,excellent,gas,full-size,truck,94867.0,va,37.4709,-77.5257
1FTSW2CM1FKB05242,24995,excellent,gas,full-size,van,94643.0,va,37.4709,-77.5261
5NPDH4AE4DH399001,7495,good,gas,full-size,sedan,88287.0,va,37.4709,-77.5261
NM0LS7E77H1332249,15995,excellent,gas,mid-size,van,93648.0,va,37.4708,-77.5257
1GTW7GCA9B1905658,14995,excellent,gas,full-size,van,107327.0,va,37.471,-77.5247
4M2CN9B77AKJ30953,0,excellent,gas,mid-size,SUV,106869.0,va,37.4705,-77.5261
JN1EV7AR0KM550813,0,excellent,gas,mid-size,sedan,35908.0,va,37.4998,-77.5348
5J6RE3H32BL027818,8300,good,gas,compact,SUV,168000.0,va,37.7095,-77.4433
2FMGK5B84DBD27199,9495,good,gas,full-size,SUV,155800.0,ct,41.5851,-71.9404
1B7GL22Y6WS716578,2995,excellent,gas,mid-size,pickup,163040.0,va,37.2377,-77.3777
1FTFW1EF7CFB37322,23995,excellent,gas,full-size,pickup,122566.0,va,37.2377,-77.3777
JM3TB3MV0A0201856,9995,good,gas,full-size,SUV,137800.0,ct,41.5851,-71.9404
5FNRL3H40AB077588,8495,good,gas,full-size,van,113218.0,ct,41.5851,-71.9404
5J6RE48509L003602,8295,good,gas,full-size,SUV,167300.0,ct,41.5851,-71.9404
5J6RE4H35AL031690,7995,good,gas,full-size,SUV,188817.0,ct,41.5851,-71.9404
3VWLA7AJ1FM320084,8995,good,diesel,mid-size,sedan,58296.0,ia,42.2008,-91.7848
2GNFLEEK0D6333389,8995,good,gas,mid-size,SUV,119862.0,ia,42.2009,-91.7845
WVWXK73C48E217850,5995,excellent,gas,mid-size,hatchback,112118.0,ky,38.1886,-85.6396
WA1CFAFP3CA103346,11995,like new,gas,full-size,SUV,112100.0,ky,38.1891,-85.6399
3C6JR6DT0KG546949,26500,like new,gas,full-size,truck,13299.0,ky,36.4641,-86.6583
1FTYR2CM0KKB11514,34900,like new,gas,full-size,van,6742.0,ky,36.4641,-86.6583
NM0LS7F72G1265606,15900,excellent,gas,full-size,van,99736.0,ky,36.4641,-86.6583
3GCNWAEF3KG260673,28900,like new,gas,full-size,truck,17543.0,ky,36.4641,-86.6583
2HGES16623H615913,4000,excellent,gas,compact,sedan,186888.0,wa,48.1123,-123.375
3GCNWAEF3KG182430,26300,like new,gas,full-size,truck,13625.0,ky,36.4641,-86.6583
3FA6P0RU6KR206427,22950,excellent,hybrid,mid-size,sedan,17650.0,wa,48.1075,-123.365
3GNTKEE75DG332986,22173,excellent,gas,full-size,truck,86448.0,wa,48.1075,-123.365
1FTFW1EG2JKC27247,36019,excellent,gas,full-size,truck,68664.0,wa,48.1075,-123.365
1C4RJFBG7HC852535,32053,excellent,gas,mid-size,SUV,21251.0,wa,48.1075,-123.365
1GCWGAFG4J1904042,20500,like new,gas,full-size,van,31970.0,ky,36.4641,-86.6583
5FNRL5H6XCB045747,11000,excellent,gas,full-size,mini-van,146000.0,ar,36.0877,-94.3093
1N4AL3APXHC128948,700,like new,gas,mid-size,sedan,29344.0,ok,35.4652,-97.3708
1G1YY22P3R5102239,10495,good,gas,mid-size,coupe,83351.0,oh,39.5451,-84.1357
3VWC57BU0KM140828,500,like new,gas,mid-size,sedan,41970.0,ok,35.4652,-97.3708
1J4GL48KX7W603767,7800,good,gas,full-size,SUV,137457.0,ar,36.6448,-93.21799999999999
3GKFK16Z55G120321,4495,good,gas,full-size,SUV,223683.0,oh,39.5451,-84.1357
1FMJK2A57DEF24559,16925,excellent,gas,full-size,SUV,138402.0,ky,38.1596,-85.6977
3LN6L2G94ER818142,14750,excellent,gas,compact,sedan,61363.0,ky,38.1596,-85.6977
1GTR2UEA4DZ156036,24900,excellent,gas,full-size,truck,27000.0,ar,36.6955,-93.115
1GCRKSE30BZ259540,18750,excellent,gas,full-size,truck,87030.0,ky,38.1596,-85.6977
3D7KA28C24G188608,17995,excellent,diesel,full-size,truck,132779.0,ky,38.1596,-85.6977
2LMDJ8JC2ABJ31940,10750,excellent,gas,compact,wagon,115214.0,ky,38.1596,-85.6977
KNMAT2MT8GP706307,13995,good,gas,full-size,SUV,89558.0,ar,36.3358,-94.2104
3GBKC34F61M100333,5995,good,diesel,full-size,truck,140568.0,oh,39.5451,-84.1357
WBAVL1C53DVR82803,9999,like new,gas,compact,SUV,110060.0,ct,41.3184,-72.9318
1HGCP26839A183596,8000,excellent,gas,full-size,sedan,70515.0,ky,38.1768,-85.5218
5J6RM3H79FL023910,17900,excellent,gas,mid-size,SUV,60828.0,ar,36.1886,-94.1383
1FATP8UH6G5212878,19900,excellent,gas,mid-size,coupe,56269.0,ar,36.1886,-94.1383
1G4GA5EC4BF282618,7500,excellent,gas,full-size,sedan,75996.0,wi,44.0524,-91.6576
1G2FW87H3GN220723,3500,good,gas,full-size,sedan,124000.0,ct,41.351000000000006,-72.904
1G1YY338XM5101448,10495,good,gas,mid-size,convertible,125771.0,oh,39.5451,-84.1357
1GCHC49649E154106,8495,good,gas,full-size,truck,279213.0,oh,39.5451,-84.1357
5N1AT2MV1GC834053,13950,good,gas,full-size,SUV,93225.0,ar,36.6448,-93.21799999999999
4T1BD1FKXCU010586,13495,excellent,hybrid,full-size,sedan,62173.0,wi,43.961999999999996,-91.2734
1FTSE34S22HB47111,4500,good,gas,full-size,van,132100.0,ct,41.5014,-73.0472
2LMDJ8JC2ABJ31940,10750,excellent,gas,mid-size,wagon,115214.0,ky,38.1596,-85.6977
3GYFNCE36DS589385,15750,excellent,gas,mid-size,wagon,81371.0,ky,38.1596,-85.6977
